repayment_id,loan_id,repayment_date,amount_due,amount_paid,payment_status,days_past_due
5eaea3a0-f4b8-4181-a9f2-10240e86803b,529912b9-7019-4d31-8999-a778e79c0407,2025-04-27,1174.71,1174.71,Paid,0
7fceacfd-99c3-4c45-91ed-bb07760b1a70,529912b9-7019-4d31-8999-a778e79c0407,2025-05-27,1174.71,1174.71,Paid,0
616bd63b-60d5-4af2-b405-cb6614f9ad33,529912b9-7019-4d31-8999-a778e79c0407,2025-06-26,1174.71,1174.71,Paid,0
2d7cfcde-bb30-448b-9c70-201c18761816,529912b9-7019-4d31-8999-a778e79c0407,2025-07-26,1174.71,1174.71,Paid,0
39f08974-dd28-429d-8dd0-f3d83390ac44,529912b9-7019-4d31-8999-a778e79c0407,2025-08-25,1174.71,0.0,Defaulted,38
66103f6d-0a1e-46f7-b40a-538cd14e252b,55c40ca3-5c57-4a0d-96b0-7ac099a8ada2,2024-05-19,2192.36,2192.36,Late,16
150d2f7a-9c42-4163-909c-5406a13000e2,55c40ca3-5c57-4a0d-96b0-7ac099a8ada2,2024-06-18,2192.36,1096.18,Late,10
7384a595-9d83-4b78-a5f8-67b03aaeca0c,55c40ca3-5c57-4a0d-96b0-7ac099a8ada2,2024-07-18,2192.36,2192.36,Paid,0
76c58e00-4f17-4a6a-b6eb-12932b843d71,55c40ca3-5c57-4a0d-96b0-7ac099a8ada2,2024-08-17,2192.36,2192.36,Paid,0
cdedf784-3196-499b-8e42-fd37290aa18d,55c40ca3-5c57-4a0d-96b0-7ac099a8ada2,2024-09-16,2192.36,2192.36,Paid,0
7bb3e50f-8367-4c87-bd60-630a0059bcb7,55c40ca3-5c57-4a0d-96b0-7ac099a8ada2,2024-10-16,2192.36,2192.36,Paid,0
368994d3-46cc-4d84-82e7-c999603165f4,55c40ca3-5c57-4a0d-96b0-7ac099a8ada2,2024-11-15,2192.36,1096.18,Late,28
49e9614f-74c1-4946-85ed-ae39a0a0c9f0,55c40ca3-5c57-4a0d-96b0-7ac099a8ada2,2024-12-15,2192.36,2192.36,Paid,0
07d243c9-67de-4251-9168-68eb2bfa2336,55c40ca3-5c57-4a0d-96b0-7ac099a8ada2,2025-01-14,2192.36,2192.36,Paid,0
a32fffa9-559a-41ae-ab0a-d01c23beddd2,55c40ca3-5c57-4a0d-96b0-7ac099a8ada2,2025-02-13,2192.36,2192.36,Paid,0
62ca4a34-64f8-47f0-a710-4056ee4b77b9,55c40ca3-5c57-4a0d-96b0-7ac099a8ada2,2025-03-15,2192.36,1096.18,Late,13
b919102f-cc15-45bd-84d3-c2d67a36b2dc,55c40ca3-5c57-4a0d-96b0-7ac099a8ada2,2025-04-14,2192.36,2192.36,Paid,0
6627a804-ca35-462f-a361-29ad698197af,acd03bd6-805d-42c9-a99e-84a5eaa8d6d2,2024-03-26,4272.34,4272.34,Paid,0
350c03f1-de61-46a0-8b6e-6bf02315071b,acd03bd6-805d-42c9-a99e-84a5eaa8d6d2,2024-04-25,4272.34,0.0,Defaulted,31
49098962-1232-4217-b2c9-0899b51ccfd3,acd03bd6-805d-42c9-a99e-84a5eaa8d6d2,2024-05-25,4272.34,4272.34,Paid,0
f233f4b2-c7d8-4961-81fe-8aa35cdd23fd,acd03bd6-805d-42c9-a99e-84a5eaa8d6d2,2024-06-24,4272.34,4272.34,Paid,0
7dc24ef5-92e2-4b69-8dd9-ea08816296fb,acd03bd6-805d-42c9-a99e-84a5eaa8d6d2,2024-07-24,4272.34,4272.34,Paid,0
3e2d3864-2763-472e-a75a-3bd54a27c396,acd03bd6-805d-42c9-a99e-84a5eaa8d6d2,2024-08-23,4272.34,4272.34,Paid,0
84b75802-d2f8-4b65-b484-375fe8a7ec56,acd03bd6-805d-42c9-a99e-84a5eaa8d6d2,2024-09-22,4272.34,4272.34,Paid,0
a838435b-262f-4343-b08f-713b92610f33,acd03bd6-805d-42c9-a99e-84a5eaa8d6d2,2024-10-22,4272.34,0.0,Defaulted,68
4555fd42-db03-4f68-8a39-3347cfd54364,acd03bd6-805d-42c9-a99e-84a5eaa8d6d2,2024-11-21,4272.34,4272.34,Paid,0
fdd1ef6d-6cc3-4668-a6d0-9d344c9cda63,acd03bd6-805d-42c9-a99e-84a5eaa8d6d2,2024-12-21,4272.34,4272.34,Paid,0
44efe5df-7876-4e92-8ad7-850b6b8efec0,acd03bd6-805d-42c9-a99e-84a5eaa8d6d2,2025-01-20,4272.34,4272.34,Paid,0
a33d988d-27fb-43a7-b393-f375719a2483,acd03bd6-805d-42c9-a99e-84a5eaa8d6d2,2025-02-19,4272.34,4272.34,Paid,0
1abf4862-0811-48e9-a8bf-021836bea0e2,9eccae71-a294-4f2c-bd5e-20b66a656ccc,2024-10-29,3508.28,3508.28,Paid,0
c4f656e6-4e0c-4748-a190-822048095e84,9eccae71-a294-4f2c-bd5e-20b66a656ccc,2024-11-28,3508.28,3508.28,Paid,0
a27d3d83-1545-4fc3-b95d-b598c4f32f51,9eccae71-a294-4f2c-bd5e-20b66a656ccc,2024-12-28,3508.28,3508.28,Paid,0
a04c7009-d4b6-476c-952d-fa46574decdc,9eccae71-a294-4f2c-bd5e-20b66a656ccc,2025-01-27,3508.28,3508.28,Paid,0
9636efa8-6a09-4d79-84ec-2bb85cb354d6,9eccae71-a294-4f2c-bd5e-20b66a656ccc,2025-02-26,3508.28,3508.28,Paid,0
a8db2266-9565-4775-97ba-2403c2b6c619,9eccae71-a294-4f2c-bd5e-20b66a656ccc,2025-03-28,3508.28,3508.28,Paid,0
3b472bd0-4b04-47c0-8187-85404d03aff4,9eccae71-a294-4f2c-bd5e-20b66a656ccc,2025-04-27,3508.28,3508.28,Paid,0
97c238b6-9304-4a6b-be39-a442259db184,9eccae71-a294-4f2c-bd5e-20b66a656ccc,2025-05-27,3508.28,3508.28,Paid,0
bc302a61-1eca-4e96-b807-8a33d8f8f30f,9eccae71-a294-4f2c-bd5e-20b66a656ccc,2025-06-26,3508.28,3508.28,Paid,0
4e33a7d7-942d-4c0f-96df-85aeb06096ba,9eccae71-a294-4f2c-bd5e-20b66a656ccc,2025-07-26,3508.28,3508.28,Paid,0
6d9ff0c8-f084-4e8c-96c2-72f2e96a0f59,9eccae71-a294-4f2c-bd5e-20b66a656ccc,2025-08-25,3508.28,3508.28,Paid,0
8eea7c82-d182-498b-8dcc-d70336053772,9eccae71-a294-4f2c-bd5e-20b66a656ccc,2025-09-24,3508.28,3508.28,Paid,0
868c4c66-a31c-45ac-a25f-3512f1c512d7,551492e6-1a1a-461f-8f08-e3a83230aa89,2024-06-21,4314.55,4314.55,Paid,0
48967015-be5b-4444-8741-a0906eeff7fd,551492e6-1a1a-461f-8f08-e3a83230aa89,2024-07-21,4314.55,4314.55,Paid,0
be27b962-6c0f-4bed-ad98-2a2a44f1dcad,551492e6-1a1a-461f-8f08-e3a83230aa89,2024-08-20,4314.55,4314.55,Paid,0
31e9a9df-bc22-4e44-b8f4-2fea437aa58b,551492e6-1a1a-461f-8f08-e3a83230aa89,2024-09-19,4314.55,4314.55,Paid,0
2b8b117e-6033-4bc5-9959-5428731e28e6,551492e6-1a1a-461f-8f08-e3a83230aa89,2024-10-19,4314.55,4314.55,Paid,0
1d37504a-c201-4bb7-a609-248b199be9f5,551492e6-1a1a-461f-8f08-e3a83230aa89,2024-11-18,4314.55,4314.55,Paid,0
2709b8d3-dfa1-4fe1-a75f-4cc4dec78a56,551492e6-1a1a-461f-8f08-e3a83230aa89,2024-12-18,4314.55,4314.55,Paid,0
1ac3a61b-e538-4417-b498-65a23c439e0d,551492e6-1a1a-461f-8f08-e3a83230aa89,2025-01-17,4314.55,4314.55,Paid,0
39aa7c69-d861-4e9e-923e-0ebae35f5ab1,551492e6-1a1a-461f-8f08-e3a83230aa89,2025-02-16,4314.55,4314.55,Paid,0
2a429990-06d0-40d7-a134-26b5898b15a5,551492e6-1a1a-461f-8f08-e3a83230aa89,2025-03-18,4314.55,2157.28,Late,9
50f631e8-7e1a-4034-9dab-d135a4cc6c41,551492e6-1a1a-461f-8f08-e3a83230aa89,2025-04-17,4314.55,4314.55,Paid,0
6557e6bf-3663-4392-9f49-02a89ad723a5,551492e6-1a1a-461f-8f08-e3a83230aa89,2025-05-17,4314.55,4314.55,Paid,0
d8037388-f610-4007-a818-bf4439030969,85c0064f-60ca-45e4-9242-70a32619a59a,2024-05-25,1895.32,1895.32,Late,2
ea212b52-c114-43ec-b76e-deff928049eb,85c0064f-60ca-45e4-9242-70a32619a59a,2024-06-24,1895.32,947.66,Late,20
ce3dc28c-b59f-4125-b80c-6139cdacdadd,85c0064f-60ca-45e4-9242-70a32619a59a,2024-07-24,1895.32,1895.32,Paid,0
848f0d22-6aea-4a82-b745-4445567239ef,85c0064f-60ca-45e4-9242-70a32619a59a,2024-08-23,1895.32,1895.32,Paid,0
f58e2bdc-e335-41df-a0b3-0702a2a25c10,85c0064f-60ca-45e4-9242-70a32619a59a,2024-09-22,1895.32,1895.32,Paid,0
c44dd13e-f7e6-4ea3-8bbe-3bfefc6008a5,85c0064f-60ca-45e4-9242-70a32619a59a,2024-10-22,1895.32,1895.32,Paid,0
72910cd2-c31a-492d-afd4-ae55d7799051,85c0064f-60ca-45e4-9242-70a32619a59a,2024-11-21,1895.32,1895.32,Paid,0
c54ab3b1-4e68-4ce2-9c65-7d0779c405e0,85c0064f-60ca-45e4-9242-70a32619a59a,2024-12-21,1895.32,1895.32,Paid,0
85d61465-073a-423c-b5dd-774b6b895f42,85c0064f-60ca-45e4-9242-70a32619a59a,2025-01-20,1895.32,947.66,Late,5
b80ac9f0-59a3-4394-86d4-e4c5fd67a349,85c0064f-60ca-45e4-9242-70a32619a59a,2025-02-19,1895.32,1895.32,Paid,0
172780c7-9948-49b4-a9d2-604849bce857,85c0064f-60ca-45e4-9242-70a32619a59a,2025-03-21,1895.32,1895.32,Late,6
7203aceb-e088-4c4e-a8e9-e06d79fa1edb,85c0064f-60ca-45e4-9242-70a32619a59a,2025-04-20,1895.32,1895.32,Late,15
7f7336bf-d0b0-4ed6-abf8-b5f309bc00bd,608e4bee-0e4f-4158-8d1e-bae2d31a28b3,2024-10-30,5949.09,5949.09,Paid,0
26dcffa5-a897-416b-bf47-2e3381083450,608e4bee-0e4f-4158-8d1e-bae2d31a28b3,2024-11-29,5949.09,5949.09,Paid,0
74e9cc70-cdcb-40e3-b262-cfa3e72d097b,608e4bee-0e4f-4158-8d1e-bae2d31a28b3,2024-12-29,5949.09,2974.55,Late,23
288d93d7-5d00-44c7-bb92-4ddebfa3201e,608e4bee-0e4f-4158-8d1e-bae2d31a28b3,2025-01-28,5949.09,5949.09,Paid,0
44101fb3-4ef0-4576-bacb-30bea6b34d6d,608e4bee-0e4f-4158-8d1e-bae2d31a28b3,2025-02-27,5949.09,5949.09,Paid,0
62806588-ff15-4638-a38a-008e9efef070,608e4bee-0e4f-4158-8d1e-bae2d31a28b3,2025-03-29,5949.09,2974.55,Late,7
0d11ca4c-9538-48f8-943e-a98e39b1544f,608e4bee-0e4f-4158-8d1e-bae2d31a28b3,2025-04-28,5949.09,5949.09,Paid,0
1fbfbcec-9f0e-402b-ba33-0243a065cad9,608e4bee-0e4f-4158-8d1e-bae2d31a28b3,2025-05-28,5949.09,5949.09,Paid,0
a9b00fe7-d7dc-4c6c-95df-ebc66525b488,608e4bee-0e4f-4158-8d1e-bae2d31a28b3,2025-06-27,5949.09,0.0,Defaulted,74
d427f2be-1dea-44e5-98b7-d97c0ad3ce56,608e4bee-0e4f-4158-8d1e-bae2d31a28b3,2025-07-27,5949.09,2974.55,Late,7
e05898f7-3442-49da-a93d-f6ae0b3a5033,608e4bee-0e4f-4158-8d1e-bae2d31a28b3,2025-08-26,5949.09,5949.09,Paid,0
be4a77c7-faa4-4332-afba-0a1f1bf8f8e0,608e4bee-0e4f-4158-8d1e-bae2d31a28b3,2025-09-25,5949.09,5949.09,Paid,0
e428c9d1-9124-4332-9f09-41d898a86b26,394bbe17-9a71-48c5-aa81-36bd0b9ed771,2025-01-01,3814.0,1907.0,Late,3
b6769b9a-5898-481f-98a9-e72216d601ff,394bbe17-9a71-48c5-aa81-36bd0b9ed771,2025-01-31,3814.0,3814.0,Paid,0
b62c2dfd-9042-4686-be6c-071aec59fb30,394bbe17-9a71-48c5-aa81-36bd0b9ed771,2025-03-02,3814.0,3814.0,Paid,0
847dae55-6d11-4ec4-82c7-29f9ccd350bb,394bbe17-9a71-48c5-aa81-36bd0b9ed771,2025-04-01,3814.0,3814.0,Paid,0
466bfc2f-8e56-4959-a216-76ce414d25bb,394bbe17-9a71-48c5-aa81-36bd0b9ed771,2025-05-01,3814.0,3814.0,Paid,0
7b3665b4-b3ed-43d4-b688-afb5c297e264,394bbe17-9a71-48c5-aa81-36bd0b9ed771,2025-05-31,3814.0,3814.0,Paid,0
47ec867d-06b1-4909-8f32-e00ea66ca424,394bbe17-9a71-48c5-aa81-36bd0b9ed771,2025-06-30,3814.0,3814.0,Paid,0
414fcb42-8f63-4d2c-89cd-7211e2c0a513,394bbe17-9a71-48c5-aa81-36bd0b9ed771,2025-07-30,3814.0,3814.0,Paid,0
37a1d9a4-8b09-44d2-a91d-442cf525e428,394bbe17-9a71-48c5-aa81-36bd0b9ed771,2025-08-29,3814.0,0.0,Defaulted,55
c8e63d67-55e9-4ecb-94df-e15afefa9760,394bbe17-9a71-48c5-aa81-36bd0b9ed771,2025-09-28,3814.0,3814.0,Paid,0
673fa0a0-22fe-4114-b820-cebe7dff6ae5,394bbe17-9a71-48c5-aa81-36bd0b9ed771,2025-10-28,3814.0,3814.0,Paid,0
91d840aa-04fe-47de-a247-2ec35ba4fe14,394bbe17-9a71-48c5-aa81-36bd0b9ed771,2025-11-27,3814.0,3814.0,Paid,0
c3d2ee6f-b0e9-4247-b7fe-3df0600f200d,9e9d6a1f-7c21-4760-a79c-5391e1fb25df,2024-03-19,7228.13,7228.13,Paid,0
c34551d5-2149-4256-a186-994697935ea7,9e9d6a1f-7c21-4760-a79c-5391e1fb25df,2024-04-18,7228.13,7228.13,Paid,0
f7929a35-25f3-48d3-aa92-a887db82ff72,9e9d6a1f-7c21-4760-a79c-5391e1fb25df,2024-05-18,7228.13,7228.13,Paid,0
6fda202e-4485-49e0-b734-c458ebfb65d8,9e9d6a1f-7c21-4760-a79c-5391e1fb25df,2024-06-17,7228.13,0.0,Defaulted,57
56cb5376-4338-46cd-a4a1-af089a2857cc,9e9d6a1f-7c21-4760-a79c-5391e1fb25df,2024-07-17,7228.13,7228.13,Paid,0
4bccfd49-16d7-4157-924b-e43c8ef04a73,9e9d6a1f-7c21-4760-a79c-5391e1fb25df,2024-08-16,7228.13,3614.07,Late,11
e0c65d97-4f91-4db3-9d7f-f85c6f3f5767,9e9d6a1f-7c21-4760-a79c-5391e1fb25df,2024-09-15,7228.13,7228.13,Paid,0
21f9451b-27e6-43b6-ae82-161b05d08c3a,9e9d6a1f-7c21-4760-a79c-5391e1fb25df,2024-10-15,7228.13,7228.13,Paid,0
4a7bd204-aa82-4c22-8e87-0c5c6a6bf812,9e9d6a1f-7c21-4760-a79c-5391e1fb25df,2024-11-14,7228.13,7228.13,Paid,0
d5d1d9b1-7e0e-4300-9be8-ddbd0126fd51,9e9d6a1f-7c21-4760-a79c-5391e1fb25df,2024-12-14,7228.13,7228.13,Late,29
26aad78c-8213-436f-8fb6-4f8973f4392d,9e9d6a1f-7c21-4760-a79c-5391e1fb25df,2025-01-13,7228.13,0.0,Defaulted,78
de48daf2-341c-4f63-ab37-e4c8acf3ebb1,9e9d6a1f-7c21-4760-a79c-5391e1fb25df,2025-02-12,7228.13,0.0,Defaulted,43
c63f2e6c-3d79-4a9f-9e0e-9bb8fbb67911,02408818-07c2-439f-8fd0-6fce99d8e5f7,2024-11-18,2729.31,2729.31,Paid,0
c843a449-9fbe-4368-9b46-a7309cc0bcb8,02408818-07c2-439f-8fd0-6fce99d8e5f7,2024-12-18,2729.31,2729.31,Paid,0
447c912a-5090-4640-8f3c-f1fe65754a9b,02408818-07c2-439f-8fd0-6fce99d8e5f7,2025-01-17,2729.31,2729.31,Paid,0
a69c3885-1fca-427e-af31-70bd85364546,02408818-07c2-439f-8fd0-6fce99d8e5f7,2025-02-16,2729.31,2729.31,Paid,0
0965b9d7-fe5b-40d4-889d-b5ab86553dd6,02408818-07c2-439f-8fd0-6fce99d8e5f7,2025-03-18,2729.31,2729.31,Paid,0
b9605118-023c-41b1-9a6c-6627014f44fb,02408818-07c2-439f-8fd0-6fce99d8e5f7,2025-04-17,2729.31,2729.31,Paid,0
0b39cfbc-ee66-4627-944b-309d298ab1f8,02408818-07c2-439f-8fd0-6fce99d8e5f7,2025-05-17,2729.31,2729.31,Paid,0
142c7c59-72c7-4e7c-8f46-59fd94c40cfb,02408818-07c2-439f-8fd0-6fce99d8e5f7,2025-06-16,2729.31,2729.31,Paid,0
a91988a2-71ce-4a43-859d-072faf073328,02408818-07c2-439f-8fd0-6fce99d8e5f7,2025-07-16,2729.31,2729.31,Paid,0
d8c065d1-8d92-4238-9ba5-ce0ae9047a10,02408818-07c2-439f-8fd0-6fce99d8e5f7,2025-08-15,2729.31,2729.31,Late,19
8bb52ae8-8f07-495f-8f41-fa9c002812f0,02408818-07c2-439f-8fd0-6fce99d8e5f7,2025-09-14,2729.31,2729.31,Paid,0
16204079-cd08-438b-941e-548b02c8be5d,02408818-07c2-439f-8fd0-6fce99d8e5f7,2025-10-14,2729.31,2729.31,Paid,0
9a9984bd-200b-47fc-aba3-e57735f2ba1f,22bd0829-af93-4532-98e7-74b65d30e1cc,2024-12-18,6839.01,6839.01,Late,7
84b67145-84f7-437d-85da-e844e60f5eb2,22bd0829-af93-4532-98e7-74b65d30e1cc,2025-01-17,6839.01,6839.01,Late,16
03ab96ec-4bdf-4246-9ad5-b9961cd3f3f3,22bd0829-af93-4532-98e7-74b65d30e1cc,2025-02-16,6839.01,3419.51,Late,8
10476c6a-a997-45a1-8617-4bc285a38e81,22bd0829-af93-4532-98e7-74b65d30e1cc,2025-03-18,6839.01,6839.01,Paid,0
b984fd05-83fd-49db-8998-89bdd73de280,22bd0829-af93-4532-98e7-74b65d30e1cc,2025-04-17,6839.01,6839.01,Paid,0
f39ea7d5-0876-4377-a2f1-470feb1e036b,22bd0829-af93-4532-98e7-74b65d30e1cc,2025-05-17,6839.01,6839.01,Paid,0
89c03cc4-2dab-4cef-bfbb-1ed99b761054,22bd0829-af93-4532-98e7-74b65d30e1cc,2025-06-16,6839.01,6839.01,Paid,0
064f9414-953a-4dc4-b9f0-9325f2225441,22bd0829-af93-4532-98e7-74b65d30e1cc,2025-07-16,6839.01,0.0,Defaulted,87
4336a2ce-2cb1-4046-be53-932254b64549,22bd0829-af93-4532-98e7-74b65d30e1cc,2025-08-15,6839.01,3419.51,Late,29
5f43f3f8-4b54-490d-a567-5029c4649145,22bd0829-af93-4532-98e7-74b65d30e1cc,2025-09-14,6839.01,6839.01,Late,8
1cdc4fad-a32c-43d6-ab5e-2a77cfcf08b8,22bd0829-af93-4532-98e7-74b65d30e1cc,2025-10-14,6839.01,6839.01,Paid,0
d245795e-3f57-4085-a487-2efebe965b7c,22bd0829-af93-4532-98e7-74b65d30e1cc,2025-11-13,6839.01,6839.01,Paid,0
705fd644-3c5a-482a-a68d-7063dbe6a304,0acae19c-4c50-4bc8-86a1-fdfb06d0b73e,2024-10-24,2010.26,2010.26,Paid,0
d3ff96f7-2003-4df5-a028-54e1e895a88e,0acae19c-4c50-4bc8-86a1-fdfb06d0b73e,2024-11-23,2010.26,1005.13,Late,8
1e3d103c-1644-448e-9708-d2daafd8c6cf,0acae19c-4c50-4bc8-86a1-fdfb06d0b73e,2024-12-23,2010.26,1005.13,Late,4
93028a13-9b8e-4843-9f92-6bf9d32b9176,0acae19c-4c50-4bc8-86a1-fdfb06d0b73e,2025-01-22,2010.26,2010.26,Paid,0
5e5f5abc-66b9-49fa-9eb4-d9df04a8e5c1,0acae19c-4c50-4bc8-86a1-fdfb06d0b73e,2025-02-21,2010.26,2010.26,Paid,0
860d5cad-5a7b-4dc8-9eca-4c245bcb117e,0acae19c-4c50-4bc8-86a1-fdfb06d0b73e,2025-03-23,2010.26,2010.26,Paid,0
11f60f05-3e9b-4dd6-8e57-c9f1ba1f7d68,0acae19c-4c50-4bc8-86a1-fdfb06d0b73e,2025-04-22,2010.26,1005.13,Late,17
a52672ee-7c94-4e09-a56f-6ac9dfe47dab,0acae19c-4c50-4bc8-86a1-fdfb06d0b73e,2025-05-22,2010.26,2010.26,Paid,0
1d7e78a7-38b4-4f80-8290-22c71ca79ec4,0acae19c-4c50-4bc8-86a1-fdfb06d0b73e,2025-06-21,2010.26,2010.26,Paid,0
64cc3bb0-ed3f-4024-a637-9d003bb8ae8d,0acae19c-4c50-4bc8-86a1-fdfb06d0b73e,2025-07-21,2010.26,2010.26,Paid,0
c88655d9-4423-4316-9d49-657b805e0766,0acae19c-4c50-4bc8-86a1-fdfb06d0b73e,2025-08-20,2010.26,2010.26,Paid,0
89c19864-0e46-4e89-ade8-cb0934f8a8b5,0acae19c-4c50-4bc8-86a1-fdfb06d0b73e,2025-09-19,2010.26,2010.26,Paid,0
e494e3db-bf5b-48b8-b035-627c303889c9,41b4fee5-d38a-46b4-8b68-a18db8a74a22,2024-05-16,3702.17,3702.17,Paid,0
26146207-812f-4aa4-b159-76d4973de970,41b4fee5-d38a-46b4-8b68-a18db8a74a22,2024-06-15,3702.17,3702.17,Paid,0
27082997-54b2-4e2e-bb8f-e445f89dd7e7,41b4fee5-d38a-46b4-8b68-a18db8a74a22,2024-07-15,3702.17,3702.17,Paid,0
74995ff4-bdd2-4041-80d6-60c0c673419e,41b4fee5-d38a-46b4-8b68-a18db8a74a22,2024-08-14,3702.17,3702.17,Paid,0
a34b28fb-d332-45fe-9763-65104d62d143,41b4fee5-d38a-46b4-8b68-a18db8a74a22,2024-09-13,3702.17,3702.17,Paid,0
bfcea640-99c2-4641-868b-6ba96d29fb91,41b4fee5-d38a-46b4-8b68-a18db8a74a22,2024-10-13,3702.17,3702.17,Paid,0
b87c40b6-85e9-44b9-a5d3-bbb09e0421eb,41b4fee5-d38a-46b4-8b68-a18db8a74a22,2024-11-12,3702.17,3702.17,Late,1
1126847d-7e81-4635-9d1c-30cc9cf57779,41b4fee5-d38a-46b4-8b68-a18db8a74a22,2024-12-12,3702.17,3702.17,Paid,0
96c0f78a-c1ce-4e99-85a6-03208c3e1baa,41b4fee5-d38a-46b4-8b68-a18db8a74a22,2025-01-11,3702.17,3702.17,Paid,0
faa1f41c-9547-42c7-afef-26a017774de5,41b4fee5-d38a-46b4-8b68-a18db8a74a22,2025-02-10,3702.17,3702.17,Paid,0
13dd6e8b-18eb-40e1-8bdb-d7a78db583a7,41b4fee5-d38a-46b4-8b68-a18db8a74a22,2025-03-12,3702.17,3702.17,Paid,0
08bd5bac-6ccf-43f3-b504-0b0b3bf1e456,41b4fee5-d38a-46b4-8b68-a18db8a74a22,2025-04-11,3702.17,3702.17,Paid,0
c9142286-983b-404b-a401-9f9c58fbaa5b,369c3024-2334-475a-966d-e6678dcdf7cd,2024-11-28,7948.91,0.0,Defaulted,38
d00c33d7-82c0-4274-bac0-1f0fb8b76cb5,369c3024-2334-475a-966d-e6678dcdf7cd,2024-12-28,7948.91,7948.91,Paid,0
d099ab60-9306-4f75-9c86-8f48a3a5c114,369c3024-2334-475a-966d-e6678dcdf7cd,2025-01-27,7948.91,7948.91,Paid,0
5b18fdd5-c7dc-4c6f-a155-e1e7a5704e56,369c3024-2334-475a-966d-e6678dcdf7cd,2025-02-26,7948.91,7948.91,Paid,0
55e351c7-147b-4095-857d-eafda1c9aeee,369c3024-2334-475a-966d-e6678dcdf7cd,2025-03-28,7948.91,7948.91,Paid,0
7757540d-8b56-45bf-aeee-da376539c4a2,369c3024-2334-475a-966d-e6678dcdf7cd,2025-04-27,7948.91,7948.91,Paid,0
5fb7d13c-fb9a-4467-acb7-165ce545506a,369c3024-2334-475a-966d-e6678dcdf7cd,2025-05-27,7948.91,7948.91,Paid,0
070e76ad-90f0-4894-9760-c5bd35e37af9,369c3024-2334-475a-966d-e6678dcdf7cd,2025-06-26,7948.91,7948.91,Paid,0
9b91286f-db1c-4939-a39d-b6d701c266be,369c3024-2334-475a-966d-e6678dcdf7cd,2025-07-26,7948.91,3974.45,Late,17
ed63cc92-13db-4300-8b6b-de4ad2946040,369c3024-2334-475a-966d-e6678dcdf7cd,2025-08-25,7948.91,7948.91,Paid,0
87d0ded1-8d33-46fb-b3d6-49470320abc4,369c3024-2334-475a-966d-e6678dcdf7cd,2025-09-24,7948.91,7948.91,Paid,0
cbede2f6-62cf-4914-a4be-c7bd1e37e284,369c3024-2334-475a-966d-e6678dcdf7cd,2025-10-24,7948.91,7948.91,Paid,0
9bf65bcd-4ad2-45ce-b910-233baa920e42,83203608-ba76-4a8c-8b17-cef42e0c748f,2024-08-19,6544.41,6544.41,Paid,0
035b1d7e-2597-4a7d-a221-adcf01fbb6ec,83203608-ba76-4a8c-8b17-cef42e0c748f,2024-09-18,6544.41,6544.41,Paid,0
a2439fc2-4568-427a-a82a-472952f65f9b,83203608-ba76-4a8c-8b17-cef42e0c748f,2024-10-18,6544.41,6544.41,Paid,0
78d86389-1573-479e-a384-ef54f87596a7,83203608-ba76-4a8c-8b17-cef42e0c748f,2024-11-17,6544.41,6544.41,Paid,0
86eb54b6-f339-44da-8f5e-fb14021f2be6,83203608-ba76-4a8c-8b17-cef42e0c748f,2024-12-17,6544.41,6544.41,Late,22
76c9c32e-043b-4ea2-8ae4-3368e56930c0,83203608-ba76-4a8c-8b17-cef42e0c748f,2025-01-16,6544.41,6544.41,Paid,0
6c8e3226-f5a6-4cb7-813c-37019a0ed89e,83203608-ba76-4a8c-8b17-cef42e0c748f,2025-02-15,6544.41,6544.41,Paid,0
45e30700-dfeb-40c9-bb36-b94aaae8fe35,83203608-ba76-4a8c-8b17-cef42e0c748f,2025-03-17,6544.41,6544.41,Paid,0
1cccf32f-97a8-45ce-8f4d-6838fec865e3,83203608-ba76-4a8c-8b17-cef42e0c748f,2025-04-16,6544.41,6544.41,Paid,0
a7404542-bc7b-4bba-91b2-ba7bf7e3d34a,83203608-ba76-4a8c-8b17-cef42e0c748f,2025-05-16,6544.41,6544.41,Paid,0
3569e0e2-795b-48ce-9600-d35a05d0b987,83203608-ba76-4a8c-8b17-cef42e0c748f,2025-06-15,6544.41,6544.41,Paid,0
672edc3d-2153-4fd0-ad5a-a11df76b5c54,83203608-ba76-4a8c-8b17-cef42e0c748f,2025-07-15,6544.41,6544.41,Paid,0
cfe2e2d6-0ed4-4a4b-b5b3-16794c224b82,e7d74cae-9df7-4459-8d44-28c6e2e6b886,2024-09-04,1651.9,1651.9,Paid,0
be4e19ec-9cf2-4799-a175-6ba723ef6434,e7d74cae-9df7-4459-8d44-28c6e2e6b886,2024-10-04,1651.9,1651.9,Paid,0
24f5023d-248b-4019-932c-d76a1353390f,e7d74cae-9df7-4459-8d44-28c6e2e6b886,2024-11-03,1651.9,1651.9,Paid,0
aff6d60b-20ed-4ed6-8c06-55c1429f58a4,e7d74cae-9df7-4459-8d44-28c6e2e6b886,2024-12-03,1651.9,825.95,Late,29
29b9effa-1883-46c4-9601-558bfe719aa5,e7d74cae-9df7-4459-8d44-28c6e2e6b886,2025-01-02,1651.9,1651.9,Late,29
70097754-60f3-4a15-89ac-94e987538377,e7d74cae-9df7-4459-8d44-28c6e2e6b886,2025-02-01,1651.9,1651.9,Paid,0
419117e9-7b89-4f51-9b73-675e3ef80e7c,e7d74cae-9df7-4459-8d44-28c6e2e6b886,2025-03-03,1651.9,0.0,Defaulted,46
